# Electron neutrino-oxygen scattering cross section 5MeV-60MeV (10^-38 cm^2/GeV) #
# log(energy in GeV)       nu_e       nu_mu       nu_tau       nu_e_bar       nu_mu_bar       nu_tau_bar #

       -1.68044          0.270981       0           0              0              0                0
       -1.67914          0.272871       0           0              0              0                0
       -1.67784          0.274797       0           0              0              0                0
       -1.67654          0.276755       0           0              0              0                0
       -1.67523          0.278735       0           0              0              0                0
       -1.67393          0.280729       0           0              0              0                0
       -1.67263          0.282726       0           0              0              0                0
       -1.67133          0.284716       0           0              0              0                0
       -1.67003          0.286689       0           0              0              0                0
       -1.66873          0.288636       0           0              0              0                0
       -1.66743          0.290547       0           0              0              0                0
       -1.66613          0.292412       0           0              0              0                0
       -1.66483          0.294223       0           0              0              0                0
       -1.66353           0.29597       0           0              0              0                0
       -1.66222          0.297655       0           0              0              0                0
       -1.66092          0.299288       0           0              0              0                0
       -1.65962          0.300882       0           0              0              0                0
       -1.65832          0.302448       0           0              0              0                0
       -1.65702          0.303997       0           0              0              0                0
       -1.65572           0.30554       0           0              0              0                0
       -1.65442           0.30709       0           0              0              0                0
       -1.65312          0.308656       0           0              0              0                0
       -1.65182          0.310249       0           0              0              0                0
       -1.65051           0.31188       0           0              0              0                0
       -1.64921          0.313555       0           0              0              0                0
       -1.64791          0.315267       0           0              0              0                0
       -1.64661          0.317012       0           0              0              0                0
       -1.64531          0.318781       0           0              0              0                0
       -1.64401          0.320569       0           0              0              0                0
       -1.64271           0.32237       0           0              0              0                0
       -1.64141          0.324178       0           0              0              0                0
       -1.64011          0.325986       0           0              0              0                0
       -1.63881          0.327788       0           0              0              0                0
        -1.6375          0.329579       0           0              0              0                0
        -1.6362          0.331361       0           0              0              0                0
        -1.6349          0.333149       0           0              0              0                0
        -1.6336          0.334957       0           0              0              0                0
        -1.6323          0.336801       0           0              0              0                0
         -1.631          0.338696       0           0              0              0                0
        -1.6297          0.340657       0           0              0              0                0
        -1.6284          0.342699       0           0              0              0                0
        -1.6271          0.344836       0           0              0              0                0
        -1.6258          0.347083       0           0              0              0                0
       -1.62449          0.349451       0           0              0              0                0
       -1.62319          0.351927       0           0              0              0                0
       -1.62189          0.354483       0           0              0              0                0
       -1.62059          0.357088       0           0              0              0                0
       -1.61929          0.359716       0           0              0              0                0
       -1.61799          0.362336       0           0              0              0                0
       -1.61669          0.364922       0           0              0              0                0
       -1.61539          0.367447       0           0              0              0                0
       -1.61409          0.369881       0           0              0              0                0
       -1.61279          0.372201       0           0              0              0                0
       -1.61148          0.374395       0           0              0              0                0
       -1.61018          0.376485       0           0              0              0                0
       -1.60888          0.378494       0           0              0              0                0
       -1.60758          0.380444       0           0              0              0                0
