# Neutrino-Ar CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.815998   2.504477e-01   2.504477e-01   2.504477e-01   2.504477e-01   2.504477e-01   2.504477e-01
-2.813699   2.519548e-01   2.519548e-01   2.519548e-01   2.519548e-01   2.519548e-01   2.519548e-01
-2.811400   2.534098e-01   2.534098e-01   2.534098e-01   2.534098e-01   2.534098e-01   2.534098e-01
-2.809102   2.548133e-01   2.548133e-01   2.548133e-01   2.548133e-01   2.548133e-01   2.548133e-01
-2.806803   2.563834e-01   2.563834e-01   2.563834e-01   2.563834e-01   2.563834e-01   2.563834e-01
-2.804504   2.581266e-01   2.581266e-01   2.581266e-01   2.581266e-01   2.581266e-01   2.581266e-01
-2.802205   2.598119e-01   2.598119e-01   2.598119e-01   2.598119e-01   2.598119e-01   2.598119e-01
-2.799907   2.614405e-01   2.614405e-01   2.614405e-01   2.614405e-01   2.614405e-01   2.614405e-01
-2.797608   2.630140e-01   2.630140e-01   2.630140e-01   2.630140e-01   2.630140e-01   2.630140e-01
-2.795309   2.645327e-01   2.645327e-01   2.645327e-01   2.645327e-01   2.645327e-01   2.645327e-01
-2.793010   2.659976e-01   2.659976e-01   2.659976e-01   2.659976e-01   2.659976e-01   2.659976e-01
-2.790712   2.676186e-01   2.676186e-01   2.676186e-01   2.676186e-01   2.676186e-01   2.676186e-01
-2.788413   2.694029e-01   2.694029e-01   2.694029e-01   2.694029e-01   2.694029e-01   2.694029e-01
-2.786114   2.711275e-01   2.711275e-01   2.711275e-01   2.711275e-01   2.711275e-01   2.711275e-01
-2.783815   2.727942e-01   2.727942e-01   2.727942e-01   2.727942e-01   2.727942e-01   2.727942e-01
-2.781517   2.744034e-01   2.744034e-01   2.744034e-01   2.744034e-01   2.744034e-01   2.744034e-01
-2.779218   2.759561e-01   2.759561e-01   2.759561e-01   2.759561e-01   2.759561e-01   2.759561e-01
-2.776919   2.774533e-01   2.774533e-01   2.774533e-01   2.774533e-01   2.774533e-01   2.774533e-01
-2.774621   2.792966e-01   2.792966e-01   2.792966e-01   2.792966e-01   2.792966e-01   2.792966e-01
-2.772322   2.810915e-01   2.810915e-01   2.810915e-01   2.810915e-01   2.810915e-01   2.810915e-01
-2.770023   2.828263e-01   2.828263e-01   2.828263e-01   2.828263e-01   2.828263e-01   2.828263e-01
-2.767724   2.845012e-01   2.845012e-01   2.845012e-01   2.845012e-01   2.845012e-01   2.845012e-01
-2.765426   2.861174e-01   2.861174e-01   2.861174e-01   2.861174e-01   2.861174e-01   2.861174e-01
-2.763127   2.876759e-01   2.876759e-01   2.876759e-01   2.876759e-01   2.876759e-01   2.876759e-01
-2.760828   2.895271e-01   2.895271e-01   2.895271e-01   2.895271e-01   2.895271e-01   2.895271e-01
-2.758529   2.913675e-01   2.913675e-01   2.913675e-01   2.913675e-01   2.913675e-01   2.913675e-01
-2.756231   2.931454e-01   2.931454e-01   2.931454e-01   2.931454e-01   2.931454e-01   2.931454e-01
-2.753932   2.948617e-01   2.948617e-01   2.948617e-01   2.948617e-01   2.948617e-01   2.948617e-01
-2.751633   2.965175e-01   2.965175e-01   2.965175e-01   2.965175e-01   2.965175e-01   2.965175e-01
-2.749334   2.981702e-01   2.981702e-01   2.981702e-01   2.981702e-01   2.981702e-01   2.981702e-01
-2.747036   3.000964e-01   3.000964e-01   3.000964e-01   3.000964e-01   3.000964e-01   3.000964e-01
-2.744737   3.019578e-01   3.019578e-01   3.019578e-01   3.019578e-01   3.019578e-01   3.019578e-01
-2.742438   3.037550e-01   3.037550e-01   3.037550e-01   3.037550e-01   3.037550e-01   3.037550e-01
-2.740140   3.054893e-01   3.054893e-01   3.054893e-01   3.054893e-01   3.054893e-01   3.054893e-01
-2.737841   3.071618e-01   3.071618e-01   3.071618e-01   3.071618e-01   3.071618e-01   3.071618e-01
-2.735542   3.090561e-01   3.090561e-01   3.090561e-01   3.090561e-01   3.090561e-01   3.090561e-01
-2.733243   3.109813e-01   3.109813e-01   3.109813e-01   3.109813e-01   3.109813e-01   3.109813e-01
-2.730945   3.128403e-01   3.128403e-01   3.128403e-01   3.128403e-01   3.128403e-01   3.128403e-01
