# Neutrino-Ar CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.825193   2.437612e-01   2.437612e-01   2.437612e-01   2.437612e-01   2.437612e-01   2.437612e-01
-2.822894   2.454857e-01   2.454857e-01   2.454857e-01   2.454857e-01   2.454857e-01   2.454857e-01
-2.820595   2.471536e-01   2.471536e-01   2.471536e-01   2.471536e-01   2.471536e-01   2.471536e-01
-2.818296   2.487662e-01   2.487662e-01   2.487662e-01   2.487662e-01   2.487662e-01   2.487662e-01
-2.815998   2.503244e-01   2.503244e-01   2.503244e-01   2.503244e-01   2.503244e-01   2.503244e-01
-2.813699   2.518296e-01   2.518296e-01   2.518296e-01   2.518296e-01   2.518296e-01   2.518296e-01
-2.811400   2.532827e-01   2.532827e-01   2.532827e-01   2.532827e-01   2.532827e-01   2.532827e-01
-2.809102   2.546844e-01   2.546844e-01   2.546844e-01   2.546844e-01   2.546844e-01   2.546844e-01
-2.806803   2.562524e-01   2.562524e-01   2.562524e-01   2.562524e-01   2.562524e-01   2.562524e-01
-2.804504   2.579933e-01   2.579933e-01   2.579933e-01   2.579933e-01   2.579933e-01   2.579933e-01
-2.802205   2.596764e-01   2.596764e-01   2.596764e-01   2.596764e-01   2.596764e-01   2.596764e-01
-2.799907   2.613027e-01   2.613027e-01   2.613027e-01   2.613027e-01   2.613027e-01   2.613027e-01
-2.797608   2.628740e-01   2.628740e-01   2.628740e-01   2.628740e-01   2.628740e-01   2.628740e-01
-2.795309   2.643906e-01   2.643906e-01   2.643906e-01   2.643906e-01   2.643906e-01   2.643906e-01
-2.793010   2.658535e-01   2.658535e-01   2.658535e-01   2.658535e-01   2.658535e-01   2.658535e-01
-2.790712   2.674722e-01   2.674722e-01   2.674722e-01   2.674722e-01   2.674722e-01   2.674722e-01
-2.788413   2.692539e-01   2.692539e-01   2.692539e-01   2.692539e-01   2.692539e-01   2.692539e-01
-2.786114   2.709760e-01   2.709760e-01   2.709760e-01   2.709760e-01   2.709760e-01   2.709760e-01
-2.783815   2.726402e-01   2.726402e-01   2.726402e-01   2.726402e-01   2.726402e-01   2.726402e-01
-2.781517   2.742470e-01   2.742470e-01   2.742470e-01   2.742470e-01   2.742470e-01   2.742470e-01
-2.779218   2.757974e-01   2.757974e-01   2.757974e-01   2.757974e-01   2.757974e-01   2.757974e-01
-2.776919   2.772923e-01   2.772923e-01   2.772923e-01   2.772923e-01   2.772923e-01   2.772923e-01
-2.774621   2.791327e-01   2.791327e-01   2.791327e-01   2.791327e-01   2.791327e-01   2.791327e-01
-2.772322   2.809248e-01   2.809248e-01   2.809248e-01   2.809248e-01   2.809248e-01   2.809248e-01
-2.770023   2.826569e-01   2.826569e-01   2.826569e-01   2.826569e-01   2.826569e-01   2.826569e-01
-2.767724   2.843291e-01   2.843291e-01   2.843291e-01   2.843291e-01   2.843291e-01   2.843291e-01
-2.765426   2.859427e-01   2.859427e-01   2.859427e-01   2.859427e-01   2.859427e-01   2.859427e-01
-2.763127   2.874986e-01   2.874986e-01   2.874986e-01   2.874986e-01   2.874986e-01   2.874986e-01
-2.760828   2.893468e-01   2.893468e-01   2.893468e-01   2.893468e-01   2.893468e-01   2.893468e-01
-2.758529   2.911841e-01   2.911841e-01   2.911841e-01   2.911841e-01   2.911841e-01   2.911841e-01
-2.756231   2.929590e-01   2.929590e-01   2.929590e-01   2.929590e-01   2.929590e-01   2.929590e-01
-2.753932   2.946724e-01   2.946724e-01   2.946724e-01   2.946724e-01   2.946724e-01   2.946724e-01
-2.751633   2.963253e-01   2.963253e-01   2.963253e-01   2.963253e-01   2.963253e-01   2.963253e-01
-2.749334   2.979752e-01   2.979752e-01   2.979752e-01   2.979752e-01   2.979752e-01   2.979752e-01
-2.747036   2.998980e-01   2.998980e-01   2.998980e-01   2.998980e-01   2.998980e-01   2.998980e-01
-2.744737   3.017560e-01   3.017560e-01   3.017560e-01   3.017560e-01   3.017560e-01   3.017560e-01
-2.742438   3.035500e-01   3.035500e-01   3.035500e-01   3.035500e-01   3.035500e-01   3.035500e-01
-2.740140   3.052811e-01   3.052811e-01   3.052811e-01   3.052811e-01   3.052811e-01   3.052811e-01
-2.737841   3.069506e-01   3.069506e-01   3.069506e-01   3.069506e-01   3.069506e-01   3.069506e-01
-2.735542   3.088414e-01   3.088414e-01   3.088414e-01   3.088414e-01   3.088414e-01   3.088414e-01
-2.733243   3.107629e-01   3.107629e-01   3.107629e-01   3.107629e-01   3.107629e-01   3.107629e-01
-2.730945   3.126184e-01   3.126184e-01   3.126184e-01   3.126184e-01   3.126184e-01   3.126184e-01
